HDBID,Database Item URL,Collectible URL,Image URL,Name,Sale Title,Series,Brand,Exclusive To,UPC,Release Date,Production Status,Scale,Reference Number,Estimated Value,Item Condition,Condition Notes,Grading Company,Grade,Grade Authenticity Number,More Details,Quantity,HDBC Number,Storage Location,Paused,Final Price,Put on Sale Date,Selling Format,List Name,List Id,Private Notes,Description,Date Added To Collectible,Date Purchased,Packaging Condition,Privacy,Price Paid,Acquired From
684968,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/684968"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377816"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/961602/Pain_%2528Almighty_Push%2529_Vinyl_Art_Toys_85a2fb33-0cbe-41e1-bfb7-e11d41a244fa.png,Pain (Almighty Push),Pain (Almighty Push),"Pop! Animation, Pop! Vinyl",Funko,Chalice Collectibles,889698496827,2021,Exclusive,"3.75""",944,29.0,Mint,,,,,,1,HDBC70377816,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
532292,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/532292"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377841"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/768623/Naruto_%2528Hokage%2529_Vinyl_Art_Toys_a72e51c9-21aa-4edd-b920-45a92e86419c.jpg,Naruto (Hokage),Naruto (Hokage),"Pop! Animation, Pop! Vinyl, AAA Anime",Funko,,889698470971,2020,Exclusive,"3.75""",724,10.0,Mint,,,,,,5,HDBC70377841,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
647801,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647801"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377872"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1270551/Kakashi_%2528Anbu%2529_Vinyl_Art_Toys_4acad461-a744-4e94-94ac-26ea95e6e53e.png,Kakashi (Anbu),Kakashi (Anbu),"Pop! Animation, Pop! Vinyl",Funko,,889698536974,2021,"Chase, Exclusive",,994,37.0,Mint,,,,,,1,HDBC70377872,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
728020,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/728020"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377876"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1074845/Itachi_with_Crows_Vinyl_Art_Toys_8a31db5f-9bfa-4c27-ad6c-9808c005ba63.png,Itachi with Crows,Itachi with Crows,"Pop! Animation, Pop! Vinyl",Funko,BoxLunch,889698545815,2021/11,Exclusive,"3.75""",1022,28.0,Mint,,,,,,2,HDBC70377876,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
647800,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647800"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377861"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/977784/Kakashi_Hatake_Vinyl_Art_Toys_d9264869-2eb1-4558-b743-15c3c94d371e.png,Kakashi (Anbu),Kakashi (Anbu),"Pop! Animation, Pop! Vinyl",Funko,,889698536974,2021,Exclusive,,994,16.0,Mint,,,,,,2,HDBC70377861,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
723421,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/723421"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377978"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1028652/Tomura_Shigaraki_and_Overhaul_%25282_Pack%2529_Vinyl_Art_Toys_1d4d6314-327d-479d-b016-9c007dc6e2c6.jpg,Tomura Shigaraki and Overhaul (2 Pack),Tomura Shigaraki and Overhaul (2 Pack),"Pop! Animation, Pop! Vinyl, FUNimation",Funko,,889698506380,2021/10/7,Exclusive,"3.75""",2,37.0,Mint,,,,,,2,HDBC70377978,,,,,,Anime,2428298,,,2026-06-21,,Mint,Public,,
657435,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/657435"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377961"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/919246/Ookla_the_Mok_%255BSpring_Convention%255D_Vinyl_Art_Toys_3446e170-2ada-444f-b49a-60f5d0c6fdd6.JPG,Ookla the Mok [Spring Convention],Ookla the Mok [Spring Convention],"Pop! Animation, Pop! Vinyl, Emerald City Comic Con",Funko,Funko Shop,889698484053,2021/3/1,Exclusive,,830,22.0,Mint,,,,,,1,HDBC70377961,,,,,,Anime,2428298,,,2026-06-21,,Mint,Public,,
512991,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/512991"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377889"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/738826/Itachi_Vinyl_Art_Toys_7adf0661-f6c6-43df-9e5a-44fb3bbf3957.jpg,Itachi,Itachi,"Pop! Animation, Pop! Vinyl",Funko,,889698404532,2019/8,Exclusive,"3.75""",578,25.0,Mint,,,,,,1,HDBC70377889,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
646094,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/646094"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377891"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/895075/Naruto_%2528Sage_Mode%2529_Vinyl_Art_Toys_f50b7443-b87c-41db-baf2-81ee5a666a90.jpg,Naruto (Sage Mode),Naruto (Sage Mode),"Pop! Animation, Pop! Vinyl, Silver & Red Special Edition Sticker",Funko,,889698129985,2017,Exclusive,,185,36.0,Mint,,,,,,1,HDBC70377891,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
694023,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/694023"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377896"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1490211/Kakashi_%2528Lightning_Blade%2529_%2528Action_Pose%2529_%255BSpecial_Edition%255D_Vinyl_Art_Toys_82a7449a-d5da-4a70-a6bd-3025049b1d73.png,Kakashi (Lightning Blade) (Action Pose) [Special Edition],Kakashi (Lightning Blade) (Action Pose) [Special Edition],"Pop! Animation, Pop! Vinyl",Funko,,889698489317,2020/11,Exclusive,"3.75""",822,24.0,Mint,,,,,,1,HDBC70377896,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
700769,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/700769"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377901"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/986763/Sasuke_%2528Curse_Mark%2529_%2528SE%2529_Vinyl_Art_Toys_7e8815b1-41e9-4b2a-ace5-b8cf7d537adb.jpg,Sasuke (Curse Mark),Sasuke (Curse Mark),"Pop! Animation, Pop! Vinyl, Silver & Red Special Edition Sticker",Funko,,889698355254,2019/1,Exclusive,,455,22.0,Mint,,,,,,1,HDBC70377901,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
719913,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/719913"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377915"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1020074/Jiraiya_Art_Toys_7ebda581-99a5-41dc-9c5d-4f246f8807e6.JPG,Jiraiya,Jiraiya,"Pop! Animation, Pop! Vinyl",Funko,Hot Topic,889698556484,2021/12/3,Exclusive,,1025,12.0,Mint,,,,,,3,HDBC70377915,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
647794,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647794"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377925"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/992754/Minato_Namikaze_Vinyl_Art_Toys_ce62242f-b0f3-4319-bc3c-861a6ebedee1.png,Minato Namikaze,Minato Namikaze,"Pop! Animation, Pop! Vinyl, AAA Anime",Funko,,889698364416,2021,"Chase, Exclusive",,935,34.0,Mint,,,,,,1,HDBC70377925,,,,,,Naruto,2433892,,,2026-06-21,,Mint,Public,,
647793,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/647793"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377931"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1366535/Minato_Namikaze_Vinyl_Art_Toys_126bce68-e544-46d9-bfe8-b3dc82a18fb1.png,Minato Namikaze,Minato Namikaze,"Pop! Animation, Pop! Vinyl, AAA Anime",Funko,,889698364416,2021,Exclusive,,935,10.0,Mint,,,,,,2,HDBC70377931,,,,,,,,,,2026-06-21,,Mint,Public,,
739857,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/739857"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377938"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1060586/Tanjiro_Kamado_%2528Mask%2529_Vinyl_Art_Toys_d04d77ab-bd04-44a3-b8e2-e52a27bef494.jpg,Tanjiro Kamado,Tanjiro Kamado,"Pop! Animation, Pop! Vinyl",Funko,,889698496322,2020/8,Exclusive,,867,22.0,Mint,,,,,,1,HDBC70377938,,,,,,Anime,2428298,,,2026-06-21,,Mint,Public,,
657438,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/657438"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377945"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/919264/Thundarr_the_Barbarian_Art_Toys_8dcb27bc-de2a-458e-8ca4-1ba53c5a6d8e.JPG,Thundarr the Barbarian,Thundarr the Barbarian,"Pop! Animation, Pop! Vinyl, Emerald City Comic Con",Funko,Funko Shop,889698478847,2021/3/1,Exclusive,,829,21.0,Mint,,,,,,1,HDBC70377945,,,,,,Anime,2428298,,,2026-06-21,,Mint,Public,,
657437,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/657437"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70377949"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/919256/Princess_Ariel_%255BSpring_Convention%255D_Art_Toys_eebe5c56-1a3e-4862-b85f-cadf1230ab7a.JPG,Princess Ariel [Spring Convention],Princess Ariel [Spring Convention],"Pop! Animation, Pop! Vinyl, Emerald City Comic Con",Funko,Funko Shop,889698484060,2021/3/1,Exclusive,,831,23.0,Mint,,,,,,1,HDBC70377949,,,,,,Anime,2428298,,,2026-06-21,,Mint,Public,,
746420,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/746420"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/57671521"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/3791461/Spock_Art_Toys_3d4783a2-1612-44ca-bc29-a79232fcafe3(2).png,Spock,,"Pop! Vinyl, Pop! Digital, Star Trek Original Series X Funko",Funko,NFT Redeemable,889698652254,2021/11/30,"Exclusive, Limited Edition","3.75""",16,220.0,Mint,,,,,,1,HDBC57671521,,,,,,Nft funko,1897697,,,2023-08-04,,Mint,Public,,
657198,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/657198"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/41675802"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/919191/Michael_Jordan_%2528White_Warm-Ups%2529_Art_Toys_c3d0a720-8b35-4173-afd5-735c2e8e4af7.JPG,Michael Jordan (White Warm-Ups),,"Pop! Vinyl, Pop! Basketball",Funko,Target,889698545419,2021,Exclusive,"3.75""",84,23.0,Mint,,,,,,1,HDBC41675802,,,,,,,,,,2021-04-19,,Mint,Public,,
650316,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/650316"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/41675789"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/907243/Tails_Art_Toys_7a5e50fb-c17e-401d-a5db-53c5fbb3f122.JPG,Tails,,"Pop! Vinyl, Pop! Games",Funko,Target,889698545808,2021,Exclusive,,641,25.0,Mint,,,,,,1,HDBC41675789,,,,,,,,,,2021-04-19,,Mint,Public,,
530311,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/530311"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/64480199"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/766949/Iron_Man_%255BI_am_Iron_Man%255D_Vinyl_Art_Toys_c907d446-4054-42a8-8b7a-8dbaebc5c015.jpg,Iron Man [I am Iron Man],Iron Man [I am Iron Man],"Pop! Vinyl, Pop! Marvel, Previews",Funko,,889698470964,2020,Exclusive,,580,15.0,Mint,,,,,,1,HDBC64480199,,,,,,Marvel,2108439,,,2024-09-10,,Mint,Public,,
610872,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/610872"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337506"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/837723/The_Scranton_Boys_Art_Toys_79a9aa9d-2635-4be5-a63f-c514f935667b.JPG,The Scranton Boys,The Scranton Boys,"Pop! Television, Pop! Vinyl",Funko,FYE,889698522243,2020/11,Exclusive,"3.75""",,39.0,Mint,,,,,,2,HDBC70337506,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
622471,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/622471"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337606"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/852982/Dundie_Award_Art_Toys_f150ab60-4e6c-4b4d-b493-fb6384807f64.JPG,Dundie Award,Dundie Award,"Pop! Television, Pop! Vinyl",Funko,Amazon,889698520775,2020/10,Exclusive,"3.75""",1062,23.0,Mint,,,,,,1,HDBC70337606,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
505936,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/505936"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337508"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1246110/Toby_vs_Michael_%25282-Pack%2529_Vinyl_Art_Toys_4a9a8de9-940a-460a-92cf-91b051603565.png,Toby vs Michael,Toby vs Michael,"Pop! Television, Pop! Vinyl",Funko,,889698419178,2019/6,Standard,"3.75""",,26.0,Mint,,,,,,1,HDBC70337508,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
513780,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/513780"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337672"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/751110/Dwight_Schrute_%2528Belsnickel%2529_Vinyl_Art_Toys_a42d5128-65d2-478f-bba0-7f8e938602b0.jpg,Dwight Schrute as Belsnickel,Dwight Schrute as Belsnickel,"Pop! Television, Pop! Vinyl",Funko,,889698434317,2019/10,Exclusive,"3.75""",907,16.0,Mint,,,,,,1,HDBC70337672,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
826522,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/826522"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337514"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1246096/Michael_Scott_%252F_Dwight_Schrute_%252F_Jim_Halpert_%25283-pack%2529_Vinyl_Art_Toys_2a687309-cd3d-4ea4-8610-e0e76ef18ce0.png,Michael Scott / Dwight Schrute / Jim Halpert (3-pack),Michael Scott / Dwight Schrute / Jim Halpert (3-pack),"Pop! Television, Pop! Vinyl",Funko,Walmart,889698697361,2023/3,Exclusive,"3.75""",,44.0,Mint,,,,,,1,HDBC70337514,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
695600,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/695600"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337643"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1126574/Dwight_Schrute_Art_Toys_d19033d5-3559-4667-af54-726153c5788a.PNG,Dwight Schrute,Dwight Schrute,"Pop! Television, Pop! Vinyl",Funko,Target,889698583930,2021,Exclusive,,1178,19.0,Mint,,,,,,2,HDBC70337643,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
648015,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648015"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337654"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1015133/Phyllis_Vance_Vinyl_Art_Toys_cb0d4029-38d6-463c-81a1-c24afcbc456f.png,Phyllis Vance,Phyllis Vance,"Pop! Television, Pop! Vinyl",Funko,Walmart,889698561501,2021,Exclusive,"3.75""",1131,12.0,Mint,,,,,,1,HDBC70337654,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
689462,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/689462"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337527"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/968352/Stanley_Hudson_%2528Sumo_Suit%2529_Vinyl_Art_Toys_1ac27110-b79b-4716-ae6b-edfa324e1d84.jpg,Stanley Hudson,Stanley Hudson,"Pop! Television, Pop! Vinyl",Funko,GameStop,889698541602,2022,Exclusive,"3.75""",1157,14.0,Mint,,,,,,1,HDBC70337527,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
689461,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/689461"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337519"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/968349/Jim_Halpert_%2528Sumo_Suit%2529_Vinyl_Art_Toys_62630d9e-7511-4869-9486-26e6d8c92e7c.jpg,Jim Halpert,Jim Halpert,"Pop! Television, Pop! Vinyl",Funko,GameStop,889698541596,2022,Exclusive,"3.75""",1156,14.0,Mint,,,,,,1,HDBC70337519,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
536011,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/536011"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337536"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/842884/Dwight_Holding_Doll_Vinyl_Art_Toys_0659f1f0-a604-4c65-8ed3-b0eaf36a73f3.jpg,Dwight Holding Doll,Dwight Holding Doll,"Pop! Television, Pop! Vinyl",Funko,Funko Shop,889698485005,2020,Exclusive,,1009,22.0,Mint,,,,,,2,HDBC70337536,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
648013,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648013"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337613"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1015136/Ryan_Howard_%2528Blonde%2529_Vinyl_Art_Toys_302227ce-9416-4618-b045-5a2d1f70447a.png,Ryan Howard,Ryan Howard,"Pop! Television, Pop! Vinyl",Funko,Walmart,889698581813,2021,Exclusive,"3.75""",1130,13.0,Mint,,,,,,1,HDBC70337613,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
607814,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/607814"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337663"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/830273/Dwight_Schrute_as_Recyclops_Art_Toys_5269f331-adbc-4b84-89cb-b619bd420bab.JPG,Dwight Schrute as Recyclops,Dwight Schrute as Recyclops,"Pop! Television, Pop! Vinyl",Funko,Walmart,0889698478830,2020/7/24,Exclusive,"3.75""",1015,17.0,Mint,,,,,,2,HDBC70337663,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
610866,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/610866"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337562"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/837693/Dwight_Schrute_as_Scranton_Strangler_Vinyl_Art_Toys_570935cc-6bed-430f-aacd-a272a3df6844.jpg,Dwight Schrute as Scranton Strangler,Dwight Schrute as Scranton Strangler,"Pop! Television, Pop! Vinyl",Funko,,889698514873,2020/11,Standard,"3.75""",1045,16.0,Mint,,,,,,1,HDBC70337562,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
648000,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648000"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337679"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1037489/Dwight_Schrute_Art_Toys_ce586e80-adbe-4e7b-aed6-363106af7bb0.JPG,Dwight Schrute,Dwight Schrute,"Pop! Television, Pop! Vinyl",Funko,Chalice Collectibles,889698550482,2021,Exclusive,"3.75""",1103,15.0,Mint,,,,,,2,HDBC70337679,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
710690,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/710690"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337565"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1003839/Michael_Scott_Art_Toys_6b0bd42a-f96a-4cc9-b6b5-486d0b4fec2b.JPG,Michael Scott,Michael Scott,"Pop! Television, Pop! Vinyl",Funko,,889698573962,2021/11,Standard,,1170,16.0,Mint,,,,,,1,HDBC70337565,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
513775,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/513775"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337632"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/751106/Michael_Scott_%2528Santa_Bond%2529_Vinyl_Art_Toys_ca94ecbf-a8c9-4567-884e-79ce26c4be75.jpg,Michael Scott as Classy Santa,Michael Scott as Classy Santa,"Pop! Television, Pop! Vinyl",Funko,,889698434300,2019/10,Standard,"3.75""",906,17.0,Mint,,,,,,1,HDBC70337632,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
648010,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/648010"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337583"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1015135/Ryan_Howard_Vinyl_Art_Toys_17773132-5579-4357-8766-dfecde3369d5.png,Ryan Howard,Ryan Howard,"Pop! Television, Pop! Vinyl",Funko,Walmart,889698561495,2021,Exclusive,"3.75""",1130,13.0,Mint,,,,,,1,HDBC70337583,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
690667,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/690667"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337597"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/1126580/Michael_Scott_Art_Toys_b5d24bf4-79fc-4eb0-a66b-19bf53fe62ca.PNG,Michael Scott,Michael Scott,"Pop! Television, Pop! Vinyl",Funko,FYE,889698582209,2021/9,Exclusive,"3.75""",1177,19.0,Mint,,,,,,2,HDBC70337597,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
520039,"=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/catalog_items/520039"")","=HYPERLINK(""https://www.hobbydb.com/marketplaces/hobbydb/collectibles/70337595"")",https://images.hobbydb.com/processed_uploads/catalog_item_photo/catalog_item_photo/image/749770/Dwight_Schrute_%2528w%252F_Bobblehead%2529_%255BFall_Convention%255D_Vinyl_Art_Toys_c2ddd7d4-b4e2-492a-a493-62803330850f.jpg,Dwight Schrute,Dwight Schrute,"Pop! Television, Pop! Vinyl",Funko,Amazon,0889698433655,2019/10,Exclusive,"3.75""",882,20.0,Mint,,,,,,1,HDBC70337595,,,,,,Office,2428313,,,2026-06-15,,Mint,Public,,
